SPECIESNAME,YEAR,AREA,REGION,COUNT
Northern Shoveler,1997,84,uw,28250
Northern Shoveler,1997,85,uw,26240
Northern Shoveler,1997,87,uw,0
Northern Shoveler,1997,88,uw,0
Northern Shoveler,1997,89,uw,0
Northern Shoveler,1997,8a,oh,210
Northern Shoveler,1997,9,nh,120
Northern Shoveler,1997,90,uw,200
Northern Shoveler,1997,9a,oh,0
Northern Shoveler,2000,1,nh,30
Northern Shoveler,2000,10,nh,0
Northern Shoveler,2000,11,nh,3146
Northern Shoveler,2000,12,nh,5
Northern Shoveler,2000,13,nh,0
Northern Shoveler,2000,14,nh,5
Northern Shoveler,2000,15,nh,90
Northern Shoveler,2000,17,nh,0
Northern Shoveler,2000,18,nh,0
Northern Shoveler,2000,19,nh,2195
Northern Shoveler,2000,2,nh,90
Northern Shoveler,2000,21,nh,1241
Northern Shoveler,2000,22,nh,3645
Northern Shoveler,2000,23,nh,55
Northern Shoveler,2000,24,nh,35
Northern Shoveler,2000,25,nh,0
Northern Shoveler,2000,26,nh,0
Northern Shoveler,2000,27,nh,115
Northern Shoveler,2000,28,nh,0
Northern Shoveler,2000,29,nh,0
Northern Shoveler,2000,3,nh,0
Northern Shoveler,2000,30,ch,60
Northern Shoveler,2000,32,ch,425
Northern Shoveler,2000,33,ch,12
Northern Shoveler,2000,34,ch,610
Northern Shoveler,2000,35,ch,165
Northern Shoveler,2000,36,ch,99
Northern Shoveler,2000,37,ch,1195
Northern Shoveler,2000,38,ch,85
Northern Shoveler,2000,39,ch,145
Northern Shoveler,2000,4,nh,15
Northern Shoveler,2000,41,ch,14430
Northern Shoveler,2000,42,ch,355
Northern Shoveler,2000,43,ch,10
Northern Shoveler,2000,44,ch,155
Northern Shoveler,2000,45,ch,80
Northern Shoveler,2000,46,ch,8
Northern Shoveler,2000,47,ch,6630
Northern Shoveler,2000,48,ch,235
Northern Shoveler,2000,49,ch,130
Northern Shoveler,2000,5,nh,5
Northern Shoveler,2000,50,ch,1935
Northern Shoveler,2000,53,lw,5
Northern Shoveler,2000,54,lw,563
Northern Shoveler,2000,56,lw,0
Northern Shoveler,2000,57,lw,567
Northern Shoveler,2000,58,lw,150
Northern Shoveler,2000,59,lw,210
Northern Shoveler,2000,60,lw,10
Northern Shoveler,2000,61,lw,65
Northern Shoveler,2000,62,lw,430
Northern Shoveler,2000,63,lw,6020
Northern Shoveler,2000,64,lw,1145
Northern Shoveler,2000,65,ec,26170
Northern Shoveler,2000,66,ec,1110
Northern Shoveler,2000,67,ec,1192
Northern Shoveler,2000,68,ec,1148
Northern Shoveler,2000,69,ec,1415
Northern Shoveler,2000,7,nh,2219
Northern Shoveler,2000,70,ec,3124
Northern Shoveler,2000,71,ec,2596
Northern Shoveler,2000,72,uw,3400
Northern Shoveler,2000,73,uw,0
Northern Shoveler,2000,74,uw,0
Northern Shoveler,2000,75,uw,0
Northern Shoveler,2000,76,uw,13400
Northern Shoveler,2000,77,uw,3900
Northern Shoveler,2000,78,uw,10375
Northern Shoveler,2000,79,uw,10
Northern Shoveler,2000,8,nh,10
Northern Shoveler,2000,80,uw,52050
Northern Shoveler,2000,81,uw,6300
Northern Shoveler,2000,82,uw,28200
Northern Shoveler,2000,83,uw,500
Northern Shoveler,2000,84,uw,800
Northern Shoveler,2000,85,uw,45950
Northern Shoveler,2000,87,uw,0
Northern Shoveler,2000,88,uw,0
Northern Shoveler,2000,89,uw,0
Northern Shoveler,2000,9,nh,15
Northern Shoveler,2000,90,uw,0
Northern Shoveler,2006,1,nh,470
Northern Shoveler,2006,10,nh,197
Northern Shoveler,2006,11,nh,3973
Northern Shoveler,2006,12a,oh,2
Northern Shoveler,2006,13a,oh,74
Northern Shoveler,2006,14,nh,136
Northern Shoveler,2006,17,nh,24
Northern Shoveler,2006,19,nh,750
Northern Shoveler,2006,2,nh,1496
Northern Shoveler,2006,21,nh,1737
Northern Shoveler,2006,21a,oh,2
Northern Shoveler,2006,22,nh,551
Northern Shoveler,2006,22a,oh,72
Northern Shoveler,2006,23,nh,67
Northern Shoveler,2006,24,nh,15
Northern Shoveler,2006,24a,oh,10
Northern Shoveler,2006,25,nh,35
Northern Shoveler,2006,27,nh,20
Northern Shoveler,2006,2a,oh,750
Northern Shoveler,2006,3,nh,238
Northern Shoveler,2006,30,ch,471
Northern Shoveler,2006,30a,oh,10
Northern Shoveler,2006,32,ch,400
Northern Shoveler,2006,33,ch,19
Northern Shoveler,2006,34,ch,15
Northern Shoveler,2006,35,ch,370
Northern Shoveler,2006,35a,oh,30
Northern Shoveler,2006,36,ch,760
Northern Shoveler,2006,37,ch,1666
Northern Shoveler,2006,37a,oh,35
Northern Shoveler,2006,38,ch,541
Northern Shoveler,2006,39,ch,730
Northern Shoveler,2006,4,nh,315
Northern Shoveler,2006,41,ch,2097
Northern Shoveler,2006,42,ch,565
Northern Shoveler,2006,43,ch,145
Northern Shoveler,2006,44,ch,755
Northern Shoveler,2006,45,ch,995
Northern Shoveler,2006,46,ch,45
Northern Shoveler,2006,47,ch,2881
Northern Shoveler,2006,48,ch,6797
Northern Shoveler,2006,49,ch,6222
Northern Shoveler,2006,50,ch,15
Northern Shoveler,2006,53,lw,85
Northern Shoveler,2006,54,lw,572
Northern Shoveler,2006,57,lw,160
Northern Shoveler,2006,58,lw,72
Northern Shoveler,2006,59,lw,650
Northern Shoveler,2006,61,lw,2920
Northern Shoveler,2006,62,lw,2230
Northern Shoveler,2006,63,lw,9555
Northern Shoveler,2006,64,lw,2248
Northern Shoveler,2006,7,nh,1025
Northern Shoveler,2006,7a,oh,290
Northern Shoveler,2006,8,nh,107
Northern Shoveler,2006,8a,oh,290
Northern Shoveler,2006,9a,oh,25
Redhead,1947,54,lw,0
Redhead,1947,57,lw,0
Redhead,1947,63,lw,0
Redhead,1947,65,ec,4500
Redhead,1947,66,ec,464209
Redhead,1947,67,ec,0
Redhead,1947,68,ec,0
Redhead,1947,69,ec,0
Redhead,1947,70,ec,0
Redhead,1947,71,ec,0
Redhead,1947,72,uw,0
Redhead,1947,74,uw,1680
Redhead,1947,79,uw,30036
Redhead,1947,84,uw,24553
Redhead,1947,86,uw,0
Redhead,1947,87,uw,0
Redhead,1947,88,uw,0
Redhead,1948,17a,oh,145
Redhead,1948,31,ch,0
Redhead,1948,32,ch,0
Redhead,1948,36,ch,100
Redhead,1948,43,ch,0
Redhead,1948,46,ch,0
Redhead,1948,47,ch,0
Redhead,1948,54,lw,270
Redhead,1948,57,lw,0
Redhead,1948,63,lw,0
Redhead,1948,65,ec,350
Redhead,1948,66,ec,216781
Redhead,1948,67,ec,681
Redhead,1948,68,ec,128
Redhead,1948,69,ec,1270
Redhead,1948,70,ec,0
Redhead,1948,71,ec,0
Redhead,1948,72,uw,0
Redhead,1948,74,uw,3835
Redhead,1948,79,uw,21116
Redhead,1948,84,uw,0
Redhead,1948,86,uw,411
Redhead,1948,87,uw,0
Redhead,1948,88,uw,0
Redhead,1949,31,ch,0
Redhead,1949,32,ch,0
Redhead,1949,36,ch,15
Redhead,1949,43,ch,0
Redhead,1949,46,ch,0
Redhead,1949,54,lw,100
Redhead,1949,57,lw,90
Redhead,1949,57a,oh,0
Redhead,1949,60a,oh,0
Redhead,1949,63,lw,0
Redhead,1949,65,ec,0
Redhead,1949,66,ec,109550
Redhead,1949,67,ec,0
Redhead,1949,68,ec,800
Redhead,1949,69,ec,285
Redhead,1949,70,ec,0
Redhead,1949,71,ec,207
Redhead,1949,72,uw,0
Redhead,1949,74,uw,25210
Redhead,1949,79,uw,13030
Redhead,1949,84,uw,612
Redhead,1949,86,uw,100
Redhead,1949,87,uw,0
Redhead,1949,88,uw,0
Redhead,1950,36,ch,30
Redhead,1950,43,ch,0
Redhead,1950,46,ch,0
Redhead,1950,54,lw,0
Redhead,1950,57,lw,0
Redhead,1950,63,lw,0
Redhead,1950,65,ec,0
Redhead,1950,66,ec,20916
Redhead,1950,67,ec,0
Redhead,1950,68,ec,550
Redhead,1950,69,ec,0
Redhead,1950,70,ec,0
Redhead,1950,71,ec,0
Redhead,1950,72,uw,0
Redhead,1950,74,uw,8630
Redhead,1950,79,uw,1223
Redhead,1950,84,uw,382
Redhead,1950,86,uw,0
Redhead,1950,87,uw,1100
Redhead,1950,88,uw,0
Redhead,1951,11,nh,0
Redhead,1951,16,nh,0
Redhead,1951,21,nh,0
Redhead,1951,3,nh,0
Redhead,1951,31,ch,0
Redhead,1951,32,ch,0
Redhead,1951,33,ch,0
Redhead,1951,36,ch,0
Redhead,1951,37,ch,150
Redhead,1951,43,ch,0
Redhead,1951,44,ch,0
Redhead,1951,45,ch,0
Redhead,1951,46,ch,3360
Redhead,1951,47,ch,2800
Redhead,1951,51a,oh,0
Redhead,1951,54,lw,1190
Redhead,1951,57,lw,380
Redhead,1951,60a,oh,0
Redhead,1951,63,lw,200
Redhead,1951,65,ec,0
Redhead,1951,66,ec,24850
Redhead,1951,67,ec,4960
Redhead,1951,68,ec,340
Redhead,1951,69,ec,0
Redhead,1951,70,ec,0
Redhead,1951,71,ec,0
Redhead,1951,72,uw,0
Redhead,1951,74,uw,8505
Redhead,1951,79,uw,7480
Redhead,1951,84,uw,26
Redhead,1951,86,uw,1190
Redhead,1951,87,uw,0
Redhead,1951,88,uw,0
Redhead,1952,11,nh,0
Redhead,1952,16,nh,0
Redhead,1952,21,nh,0
Redhead,1952,31,ch,0
Redhead,1952,32,ch,0
Redhead,1952,33,ch,0
Redhead,1952,36,ch,0
Redhead,1952,37,ch,0
Redhead,1952,4,nh,0
Redhead,1952,41,ch,50
Redhead,1952,43,ch,0
Redhead,1952,44,ch,0
Redhead,1952,45,ch,0
Redhead,1952,46,ch,400
Redhead,1952,47,ch,30
Redhead,1952,50,ch,0
Redhead,1952,51a,oh,0
Redhead,1952,53,lw,0
Redhead,1952,53a,oh,0
Redhead,1952,54,lw,5
Redhead,1952,55,lw,0
Redhead,1952,56,lw,575
Redhead,1952,57,lw,0
Redhead,1952,58,lw,0
Redhead,1952,59,lw,0
Redhead,1952,60,lw,0
Redhead,1952,60a,oh,460
Redhead,1952,61,lw,0
Redhead,1952,62,lw,0
Redhead,1952,63,lw,700
Redhead,1952,64,lw,0
Redhead,1952,65,ec,0
Redhead,1952,66,ec,57188
Redhead,1952,67,ec,0
Redhead,1952,68,ec,0
Redhead,1952,69,ec,464
Redhead,1952,70,ec,0
Redhead,1952,71,ec,0
Redhead,1952,72,uw,0
Redhead,1952,74,uw,4190
Redhead,1952,79,uw,5550
Redhead,1952,84,uw,19640
Redhead,1952,86,uw,5
Redhead,1952,87,uw,0
Redhead,1952,88,uw,500
Redhead,1953,1,nh,0
Redhead,1953,11,nh,0
Redhead,1953,16,nh,0
Redhead,1953,21,nh,0
Redhead,1953,31,ch,0
Redhead,1953,32,ch,0
Redhead,1953,33,ch,0
Redhead,1953,36,ch,0
Redhead,1953,41,ch,0
Redhead,1953,43,ch,0
Redhead,1953,45,ch,0
Redhead,1953,46,ch,150
Redhead,1953,47,ch,0
Redhead,1953,48,ch,0
Redhead,1953,49,ch,0
Redhead,1953,50,ch,4000
Redhead,1953,51,ch,0
Redhead,1953,52,ch,0
Redhead,1953,52a,ch,0
Redhead,1953,6,nh,0
Redhead,1953,60,lw,0
Redhead,1953,60a,oh,0
Redhead,1953,61,lw,0
Redhead,1953,62,lw,0
Redhead,1953,63,lw,0
Redhead,1953,64,lw,7600
Redhead,1953,65,ec,0
Redhead,1953,66,ec,98650
Redhead,1953,67,ec,0
Redhead,1953,68,ec,500
Redhead,1953,69,ec,0
Redhead,1953,70,ec,0
Redhead,1953,71,ec,0
Redhead,1953,72,uw,0
Redhead,1953,74,uw,2500
Redhead,1953,79,uw,11400
Redhead,1953,84,uw,3100
Redhead,1953,86,uw,0
Redhead,1953,87,uw,0
Redhead,1953,88,uw,140
Redhead,1954,11,nh,0
Redhead,1954,16,nh,50
Redhead,1954,21,nh,0
Redhead,1954,31,ch,0
Redhead,1954,32,ch,0
Redhead,1954,33,ch,0
Redhead,1954,36,ch,0
Redhead,1954,41,ch,0
Redhead,1954,43,ch,0
Redhead,1954,44,ch,0
Redhead,1954,45,ch,0
Redhead,1954,46,ch,25
Redhead,1954,47,ch,0
Redhead,1954,48,ch,0
Redhead,1954,49,ch,0
Redhead,1954,50,ch,0
Redhead,1954,51,ch,0
Redhead,1954,52,ch,0
Redhead,1954,54,lw,50
Redhead,1954,60,lw,0
Redhead,1954,60a,oh,0
Redhead,1954,61,lw,0
Redhead,1954,61a,oh,0
Redhead,1954,62,lw,0
Redhead,1954,63,lw,0
Redhead,1954,64,lw,0
Redhead,1954,65,ec,0
Redhead,1954,66,ec,93200
Redhead,1954,67,ec,0
Redhead,1954,68,ec,400
Redhead,1954,69,ec,0
Redhead,1954,70,ec,0
Redhead,1954,71,ec,0
Redhead,1954,74,uw,5225
Redhead,1954,78,uw,13125
Redhead,1954,79,uw,3893
Redhead,1954,81,uw,3131
Redhead,1954,82,uw,0
Redhead,1954,83,uw,0
Redhead,1954,84,uw,960
Redhead,1954,85,uw,5650
Redhead,1954,86,uw,50
Redhead,1954,88,uw,0
Redhead,1954,89,uw,0
Redhead,1954,90,uw,0
Redhead,1955,11,nh,0
Redhead,1955,14,nh,0
Redhead,1955,16,nh,410
Redhead,1955,21,nh,0
Redhead,1955,31,ch,0
Redhead,1955,32,ch,0
Redhead,1955,33,ch,0
Redhead,1955,36,ch,100
Redhead,1955,41,ch,0
Redhead,1955,43,ch,0
Redhead,1955,44,ch,0
Redhead,1955,45,ch,0
Redhead,1955,46,ch,0
Redhead,1955,47,ch,0
Redhead,1955,48,ch,0
Redhead,1955,49,ch,0
Redhead,1955,50,ch,0
Redhead,1955,51,ch,200
Redhead,1955,52,ch,0
Redhead,1955,6,nh,0
Redhead,1955,60a,oh,0
Redhead,1955,61,lw,0
Redhead,1955,62,lw,0
Redhead,1955,63,lw,0
Redhead,1955,64,lw,0
Redhead,1955,65,ec,0
Redhead,1955,66,ec,57700
Redhead,1955,67,ec,60
Redhead,1955,68,ec,100
Redhead,1955,69,ec,0
Redhead,1955,70,ec,0
Redhead,1955,71,ec,0
Redhead,1955,74,uw,1900
Redhead,1955,78,uw,8950
Redhead,1955,79,uw,12600
Redhead,1955,81,uw,750
Redhead,1955,82,uw,0
Redhead,1955,83,uw,0
Redhead,1955,84,uw,950
Redhead,1955,85,uw,0
Redhead,1955,86,uw,10
Redhead,1955,88,uw,0
Redhead,1955,89,uw,0
Redhead,1955,90,uw,0
Redhead,1956,11,nh,0
Redhead,1956,14,nh,0
Redhead,1956,16,nh,0
Redhead,1956,21,nh,100
Redhead,1956,31,ch,0
Redhead,1956,32,ch,0
Redhead,1956,33,ch,0
Redhead,1956,36,ch,0
Redhead,1956,41,ch,0
Redhead,1956,43,ch,0
Redhead,1956,44,ch,0
Redhead,1956,45,ch,0
Redhead,1956,46,ch,0
Redhead,1956,47,ch,1010
Redhead,1956,48,ch,0
Redhead,1956,49,ch,0
Redhead,1956,50,ch,0
Redhead,1956,51,ch,0
Redhead,1956,52,ch,0
Redhead,1956,60,lw,0
Redhead,1956,60a,oh,0
Redhead,1956,61,lw,0
Redhead,1956,62,lw,500
Redhead,1956,63,lw,0
Redhead,1956,64,lw,0
Redhead,1956,65,ec,0
Redhead,1956,66,ec,105100
Redhead,1956,67,ec,0
Redhead,1956,68,ec,0
Redhead,1956,69,ec,0
Redhead,1956,70,ec,0
Redhead,1956,71,ec,0
Redhead,1956,74,uw,250
Redhead,1956,78,uw,5700
Redhead,1956,79,uw,1340
Redhead,1956,81,uw,8170
Redhead,1956,82,uw,200
Redhead,1956,83,uw,650
Redhead,1956,84,uw,100
Redhead,1956,85,uw,310
Redhead,1956,86,uw,0
Redhead,1956,88,uw,0
Redhead,1956,89,uw,0
Redhead,1956,90,uw,0
Redhead,1958,11,nh,0
Redhead,1958,14,nh,0
Redhead,1958,16,nh,0
Redhead,1958,21,nh,0
Redhead,1958,31,ch,0
Redhead,1958,32,ch,0
Redhead,1958,33,ch,0
Redhead,1958,36,ch,0
Redhead,1958,41,ch,0
Redhead,1958,43,ch,0
Redhead,1958,44,ch,0
Redhead,1958,45,ch,0
Redhead,1958,46,ch,0
Redhead,1958,47,ch,0
Redhead,1958,48,ch,0
Redhead,1958,49,ch,0
Redhead,1958,50,ch,0
Redhead,1958,51,ch,0
Redhead,1958,52,ch,0
Redhead,1958,6,nh,0
Redhead,1958,60,lw,0
Redhead,1958,60a,oh,0
Redhead,1958,61,lw,0
Redhead,1958,62,lw,0
Redhead,1958,63,lw,0
Redhead,1958,64,lw,0
Redhead,1958,65,ec,0
Redhead,1958,66,ec,98800
Redhead,1958,67,ec,800
Redhead,1958,68,ec,100
Redhead,1958,69,ec,200
Redhead,1958,70,ec,0
Redhead,1958,71,ec,0
Redhead,1959,11,nh,0
Redhead,1959,14,nh,0
Redhead,1959,16,nh,0
Redhead,1959,21,nh,2
Redhead,1959,31,ch,0
Redhead,1959,32,ch,0
Redhead,1959,33,ch,50
Redhead,1959,36,ch,0
Redhead,1959,41,ch,0
Redhead,1959,43,ch,0
Redhead,1959,44,ch,0
Redhead,1959,45,ch,0
Redhead,1959,46,ch,0
Redhead,1959,47,ch,200
Redhead,1959,48,ch,0
Redhead,1959,49,ch,0
Redhead,1959,50,ch,0
Redhead,1959,51,ch,0
Redhead,1959,52,ch,0
Redhead,1959,6,nh,0
Redhead,1959,60,lw,0
Redhead,1959,60a,oh,0
Redhead,1959,61,lw,0
Redhead,1959,62,lw,0
Redhead,1959,63,lw,0
Redhead,1959,64,lw,0
Redhead,1959,65,ec,100
Redhead,1959,66,ec,240000
Redhead,1959,67,ec,200
Redhead,1959,69,ec,500
Redhead,1959,70,ec,0
Redhead,1959,71,ec,0
Redhead,1960,1,nh,0
Redhead,1960,11,nh,0
Redhead,1960,14,nh,0
Redhead,1960,16,nh,50
Redhead,1960,21,nh,15
Redhead,1960,28,nh,0
Redhead,1960,3,nh,0
Redhead,1960,31,ch,10
Redhead,1960,32,ch,0
Redhead,1960,33,ch,0
Redhead,1960,36,ch,0
Redhead,1960,4,nh,0
Redhead,1960,41,ch,0
Redhead,1960,43,ch,0
Redhead,1960,44,ch,0
Redhead,1960,45,ch,0
Redhead,1960,46,ch,0
Redhead,1960,47,ch,0
Redhead,1960,48,ch,0
Redhead,1960,49,ch,0
Redhead,1960,50,ch,0
Redhead,1960,51,ch,0
Redhead,1960,52,ch,0
Redhead,1960,6,nh,0
Redhead,1960,60,lw,0
Redhead,1960,60a,oh,0
Redhead,1960,61,lw,0
Redhead,1960,62,lw,0
Redhead,1960,63,lw,0
Redhead,1960,64,lw,0
Redhead,1960,65,ec,60
Redhead,1960,66,ec,43445
Redhead,1960,67,ec,30
Redhead,1960,69,ec,0
Redhead,1960,70,ec,0
Redhead,1960,71,ec,0
Redhead,1960,9,nh,0
Redhead,1961,1,nh,0
Redhead,1961,11,nh,0
Redhead,1961,14,nh,0
Redhead,1961,16,nh,35
Redhead,1961,16a,oh,0
Redhead,1961,17,nh,40
Redhead,1961,17a,oh,0
Redhead,1961,18,nh,10
Redhead,1961,19,nh,0
Redhead,1961,21,nh,30
Redhead,1961,26,nh,0
Redhead,1961,28,nh,0
Redhead,1961,3,nh,0
Redhead,1961,30,ch,0
Redhead,1961,31,ch,0
Redhead,1961,32,ch,0
Redhead,1961,33,ch,0
Redhead,1961,36,ch,0
Redhead,1961,36a,oh,0
Redhead,1961,38,ch,0
Redhead,1961,4,nh,0
Redhead,1961,40,ch,0
Redhead,1961,41,ch,0
Redhead,1961,41a,oh,0
Redhead,1961,43,ch,0
Redhead,1961,44,ch,0
Redhead,1961,45,ch,0
Redhead,1961,46,ch,0
Redhead,1961,47,ch,0
Redhead,1961,48,ch,0
Redhead,1961,49,ch,0
Redhead,1961,50,ch,0
Redhead,1961,51,ch,0
Redhead,1961,52,ch,0
Redhead,1961,54a,oh,0
Redhead,1961,6,nh,20
Redhead,1961,60,lw,0
Redhead,1961,60a,oh,0
Redhead,1961,61,lw,0
Redhead,1961,62,lw,0
Redhead,1961,63,lw,0
Redhead,1961,64,lw,0
Redhead,1961,65,ec,0
Redhead,1961,66,ec,5600
Redhead,1961,67,ec,750
Redhead,1961,69,ec,0
Redhead,1961,6a,oh,0
Redhead,1961,7,nh,0
Redhead,1961,70,ec,0
Redhead,1961,71,ec,25
Redhead,1961,72,uw,0
Redhead,1961,74,uw,1280
Redhead,1961,78,uw,3460
Redhead,1961,79,uw,2040
Redhead,1961,81,uw,14370
Redhead,1961,82,uw,0
Redhead,1961,83,uw,110
Redhead,1961,84,uw,0
Redhead,1961,85,uw,0
Redhead,1961,86,uw,0
Redhead,1961,87,uw,1740
Redhead,1961,88,uw,600
Redhead,1961,89,uw,0
Redhead,1961,9,nh,0
Redhead,1961,90,uw,300
Redhead,1962,1,nh,0
Redhead,1962,11,nh,0
Redhead,1962,14,nh,0
Redhead,1962,16,nh,0
Redhead,1962,16a,oh,0
Redhead,1962,17,nh,0
Redhead,1962,17a,oh,0
Redhead,1962,18,nh,0
Redhead,1962,21,nh,10
Redhead,1962,26,nh,0
Redhead,1962,3,nh,0
Redhead,1962,30,ch,0
Redhead,1962,31,ch,0
Redhead,1962,32,ch,0
Redhead,1962,33,ch,0
Redhead,1962,36,ch,0
Redhead,1962,38,ch,0
Redhead,1962,4,nh,0
Redhead,1962,40,ch,0
Redhead,1962,41,ch,0
Redhead,1962,43,ch,0
Redhead,1962,44,ch,0
Redhead,1962,45,ch,0
Redhead,1962,46,ch,0
Redhead,1962,47,ch,0
Redhead,1962,48,ch,0
Redhead,1962,49,ch,0
Redhead,1962,50,ch,0
Redhead,1962,51,ch,0
Redhead,1962,52,ch,0
Redhead,1962,6,nh,0
Redhead,1962,60,lw,0
Redhead,1962,60a,oh,0
Redhead,1962,61,lw,0
Redhead,1962,62,lw,0
Redhead,1962,63,lw,0
Redhead,1962,64,lw,0
Redhead,1962,65,ec,4
Redhead,1962,66,ec,440
Redhead,1962,67,ec,371
Redhead,1962,69,ec,42
Redhead,1962,6a,oh,0
Redhead,1962,7,nh,0
Redhead,1962,70,ec,0
Redhead,1962,71,ec,1405
Redhead,1962,74,uw,125
Redhead,1962,78,uw,3700
Redhead,1962,79,uw,0
Redhead,1962,81,uw,6010
Redhead,1962,82,uw,0
Redhead,1962,83,uw,0
Redhead,1962,84,uw,0
Redhead,1962,85,uw,0
Redhead,1962,86,uw,200
Redhead,1962,87,uw,150
Redhead,1962,88,uw,0
Redhead,1962,89,uw,0
Redhead,1962,9,nh,0
Redhead,1962,90,uw,400
Redhead,1963,1,nh,0
Redhead,1963,11,nh,0
Redhead,1963,14,nh,0
Redhead,1963,16,nh,0
Redhead,1963,17a,oh,0
Redhead,1963,18,nh,32
Redhead,1963,21,nh,0
Redhead,1963,26,nh,0
Redhead,1963,28,nh,0
Redhead,1963,3,nh,0
Redhead,1963,31,ch,0
Redhead,1963,32,ch,0
Redhead,1963,33,ch,0
Redhead,1963,36,ch,0
Redhead,1963,4,nh,0
Redhead,1963,41,ch,0
Redhead,1963,43,ch,0
Redhead,1963,44,ch,0
Redhead,1963,45,ch,0
Redhead,1963,46,ch,0
Redhead,1963,47,ch,0
Redhead,1963,54,lw,0
Redhead,1963,56,lw,0
Redhead,1963,57,lw,0
Redhead,1963,58,lw,0
Redhead,1963,59,lw,0
Redhead,1963,6,nh,0
Redhead,1963,60,lw,0
Redhead,1963,61,lw,0
Redhead,1963,62,lw,0
Redhead,1963,63,lw,0
Redhead,1963,64,lw,0
Redhead,1963,65,ec,35
Redhead,1963,66,ec,32355
Redhead,1963,67,ec,3254
Redhead,1963,69,ec,225
Redhead,1963,7,nh,0
Redhead,1963,70,ec,2975
Redhead,1963,71,ec,5035
Redhead,1963,74,uw,1025
Redhead,1963,78,uw,15850
Redhead,1963,79,uw,0
Redhead,1963,81,uw,9250
Redhead,1963,82,uw,500
Redhead,1963,83,uw,450
Redhead,1963,84,uw,0
Redhead,1963,85,uw,0
Redhead,1963,86,uw,0
Redhead,1963,87,uw,700
Redhead,1963,88,uw,0
Redhead,1963,89,uw,0
Redhead,1963,90,uw,0
Redhead,1964,1,nh,0
Redhead,1964,11,nh,0
Redhead,1964,14,nh,0
Redhead,1964,16,nh,275
Redhead,1964,16a,oh,0
Redhead,1964,17,nh,0
Redhead,1964,17a,oh,0
Redhead,1964,18,nh,0
Redhead,1964,21,nh,185
Redhead,1964,26,nh,0
Redhead,1964,27,nh,25
Redhead,1964,29,nh,0
Redhead,1964,3,nh,0
Redhead,1964,30,ch,0
Redhead,1964,31,ch,0
Redhead,1964,32,ch,0
Redhead,1964,33,ch,0
Redhead,1964,34,ch,75
Redhead,1964,36,ch,100
Redhead,1964,38,ch,25
Redhead,1964,4,nh,0
Redhead,1964,40,ch,0
Redhead,1964,41,ch,650
Redhead,1964,42,ch,0
Redhead,1964,43,ch,0
Redhead,1964,44,ch,0
Redhead,1964,45,ch,50
Redhead,1964,46,ch,1085
Redhead,1964,47,ch,0
Redhead,1964,48,ch,50
Redhead,1964,49,ch,55
Redhead,1964,54,lw,170
Redhead,1964,56,lw,0
Redhead,1964,57,lw,0
Redhead,1964,58,lw,0
Redhead,1964,6,nh,0
Redhead,1964,60,lw,0
Redhead,1964,61,lw,0
Redhead,1964,62,lw,0
Redhead,1964,63,lw,0
Redhead,1964,64,lw,300
Redhead,1964,65,ec,73
Redhead,1964,66,ec,45000
Redhead,1964,67,ec,3940
Redhead,1964,69,ec,55
Redhead,1964,7,nh,0
Redhead,1964,70,ec,85
Redhead,1964,71,ec,0
Redhead,1964,74,uw,1700
Redhead,1964,78,uw,2050
Redhead,1964,79,uw,8700
Redhead,1964,81,uw,7470
Redhead,1964,82,uw,1700
Redhead,1964,83,uw,20
Redhead,1964,84,uw,320
Redhead,1964,85,uw,150
Redhead,1964,86,uw,3200
Redhead,1964,87,uw,1840
Redhead,1964,88,uw,350
Redhead,1964,89,uw,0
Redhead,1964,9,nh,0
Redhead,1964,90,uw,0
Redhead,1965,1,nh,0
Redhead,1965,11,nh,0
Redhead,1965,14,nh,0
Redhead,1965,16,nh,0
Redhead,1965,16a,oh,0
Redhead,1965,17,nh,0
Redhead,1965,18,nh,201
Redhead,1965,21,nh,343
Redhead,1965,22,nh,0
Redhead,1965,26,nh,0
Redhead,1965,27,nh,0
Redhead,1965,29,nh,0
Redhead,1965,3,nh,0
Redhead,1965,30,ch,0
Redhead,1965,31,ch,0
Redhead,1965,32,ch,0
Redhead,1965,33,ch,0
Redhead,1965,34,ch,0
Redhead,1965,36,ch,0
Redhead,1965,38,ch,0
Redhead,1965,39,ch,45
Redhead,1965,4,nh,0
Redhead,1965,40,ch,0
Redhead,1965,41,ch,75
Redhead,1965,42,ch,0
Redhead,1965,43,ch,0
Redhead,1965,44,ch,0
Redhead,1965,45,ch,0
Redhead,1965,46,ch,35
Redhead,1965,47,ch,0
Redhead,1965,48,ch,400
Redhead,1965,49,ch,300
Redhead,1965,50,ch,0
Redhead,1965,51,ch,0
Redhead,1965,52,ch,0
Redhead,1965,54,lw,0
Redhead,1965,56,lw,0
Redhead,1965,57,lw,0
Redhead,1965,58,lw,0
Redhead,1965,59,lw,0
Redhead,1965,6,nh,0
Redhead,1965,60,lw,0
Redhead,1965,60a,oh,0
Redhead,1965,61,lw,0
Redhead,1965,62,lw,0
Redhead,1965,63,lw,0
Redhead,1965,64,lw,0
Redhead,1965,65,ec,168
Redhead,1965,66,ec,17082
Redhead,1965,67,ec,5032
Redhead,1965,69,ec,810
Redhead,1965,7,nh,0
Redhead,1965,70,ec,0
Redhead,1965,74,uw,3725
Redhead,1965,78,uw,7770
Redhead,1965,79,uw,24200
Redhead,1965,81,uw,13370
